9.4,28.73969202,115.8687917,99.999
9.5,28.73969732,115.8687852,99.999
9.6,28.73970257,115.8687786,99.999
9.7,28.73970779,115.8687721,99.999
9.8,28.73971295,115.8687654,99.999
9.9,28.73971807,115.8687587,99.999
10,28.73972314,115.868752,99.999
10.1,28.73972817,115.8687451,99.999
10.2,28.73973316,115.8687383,99.999
10.3,28.73973809,115.8687314,99.999
10.4,28.73974297,115.8687244,99.999
10.5,28.73974781,115.8687174,99.999
10.6,28.73975261,115.8687104,99.999
10.7,28.73975734,115.8687033,99.999
10.8,28.73976204,115.8686961,99.999
10.9,28.73976668,115.8686889,99.999
11,28.73977128,115.8686817,99.999
11.1,28.73977582,115.8686744,99.999
11.2,28.73978032,115.868667,99.999
11.3,28.73978477,115.8686597,99.999
11.4,28.73978916,115.8686522,99.999
11.5,28.7397935,115.8686448,99.999
11.6,28.7397978,115.8686372,99.999
11.7,28.73980203,115.8686297,99.999
11.8,28.73980622,115.8686221,99.999
11.9,28.73981036,115.8686144,99.999
12,28.73981445,115.8686067,99.999
12.1,28.73981848,115.868599,99.999
12.2,28.73982246,115.8685913,99.999
12.3,28.73982638,115.8685834,99.999
12.4,28.73983025,115.8685756,99.999
12.5,28.73983408,115.8685677,99.999
12.6,28.73983784,115.8685598,99.999
12.7,28.73984155,115.8685518,99.999
12.8,28.7398452,115.8685438,99.999
12.9,28.73984881,115.8685358,99.998
13,28.73985235,115.8685277,99.999
13.1,28.73985584,115.8685196,99.999
13.2,28.73985928,115.8685115,99.999
13.3,28.73986266,115.8685033,99.999
13.4,28.73986598,115.8684951,99.999
13.5,28.73986925,115.8684868,99.999
13.6,28.73987245,115.8684785,99.999
13.7,28.73987561,115.8684702,99.999
13.8,28.7398787,115.8684619,99.998
13.9,28.73988175,115.8684535,99.999
14,28.73988473,115.8684451,99.999
14.1,28.73988765,115.8684366,99.999
14.2,28.73989052,115.8684282,99.999
14.3,28.73989333,115.8684197,99.999
14.4,28.73989608,115.8684112,99.999
14.5,28.73989877,115.8684026,99.999
14.6,28.73990141,115.868394,99.999
14.7,28.73990398,115.8683854,99.999
14.8,28.7399065,115.8683768,99.999
14.9,28.73990895,115.8683682,99.999
15,28.73991136,115.8683595,99.999
15.1,28.73991369,115.8683508,99.999
15.2,28.73991597,115.868342,99.999
15.3,28.73991819,115.8683333,99.999
15.4,28.73992034,115.8683245,99.999
15.5,28.73992245,115.8683157,99.999
15.6,28.73992449,115.8683069,99.999
15.7,28.73992647,115.8682981,99.999
15.8,28.73992838,115.8682892,99.998
15.9,28.73993024,115.8682803,100
16,28.73993204,115.8682715,99.999
16.1,28.73993378,115.8682625,99.999
16.2,28.73993545,115.8682536,99.998
16.3,28.73993707,115.8682447,99.999
16.4,28.73993862,115.8682357,99.999
16.5,28.73994012,115.8682267,99.999
16.6,28.73994154,115.8682177,99.999
16.7,28.73994291,115.8682087,99.998
16.8,28.73994422,115.8681997,100
16.9,28.73994546,115.8681907,99.999
17,28.73994665,115.8681816,99.999
17.1,28.73994777,115.8681726,99.999
17.2,28.73994883,115.8681635,99.999
17.3,28.73994983,115.8681544,99.999
17.4,28.73995077,115.8681453,99.999
17.5,28.73995164,115.8681363,99.999
17.6,28.73995245,115.8681271,99.999
17.7,28.7399532,115.868118,99.999
17.8,28.73995389,115.8681089,99.999
17.9,28.73995451,115.8680998,99.999
18,28.73995508,115.8680906,99.999
18.1,28.73995557,115.8680815,99.999
18.2,28.73995602,115.8680724,99.999
18.3,28.73995639,115.8680632,99.999
18.4,28.7399567,115.8680541,99.999
18.5,28.73995695,115.8680449,99.999
18.6,28.73995714,115.8680358,99.999
18.7,28.73995727,115.8680266,99.998
18.8,28.73995733,115.8680174,99.999
18.9,28.73995733,115.8680083,99.999
19,28.73995726,115.8679991,99.999
19.1,28.73995714,115.86799,99.999
19.2,28.73995695,115.8679808,99.999
19.3,28.7399567,115.8679717,99.999
19.4,28.73995639,115.8679625,99.999
19.5,28.73995602,115.8679534,99.999
19.6,28.73995557,115.8679442,99.999
19.7,28.73995508,115.8679351,99.999
19.8,28.73995451,115.8679259,99.999
19.9,28.73995389,115.8679168,99.999
20,28.7399532,115.8679077,99.999
20.1,28.73995245,115.8678986,99.999
20.2,28.73995163,115.8678895,99.999
20.3,28.73995076,115.8678804,99.999
20.4,28.73994983,115.8678713,99.998
20.5,28.73994882,115.8678622,99.998
20.6,28.73994776,115.8678531,99.998
20.7,28.73994664,115.8678441,99.999
20.8,28.73994545,115.867835,99.999
20.9,28.73994421,115.867826,99.999
21,28.7399429,115.867817,99.999
21.1,28.73994153,115.867808,99.999
21.2,28.7399401,115.867799,99.999
21.3,28.73993861,115.86779,99.998
21.4,28.73993705,115.8677811,99.999
21.5,28.73993544,115.8677721,99.999
21.6,28.73993376,115.8677632,99.999
21.7,28.73993203,115.8677543,99.999
21.8,28.73993023,115.8677454,99.999
21.9,28.73992837,115.8677365,99.999
22,28.73992645,115.8677277,99.998
22.1,28.73992447,115.8677188,99.999
22.2,28.73992243,115.86771,99.999
22.3,28.73992033,115.8677012,99.999
22.4,28.73991817,115.8676924,99.999
22.5,28.73991595,115.8676837,99.999
22.6,28.73991367,115.867675,99.999
22.7,28.73991134,115.8676663,99.999
22.8,28.73990893,115.8676576,99.999
22.9,28.73990648,115.8676489,99.999
23,28.73990396,115.8676403,99.999
23.1,28.73990138,115.8676317,99.999
23.2,28.73989875,115.8676231,99.998
23.3,28.73989606,115.8676146,99.999
23.4,28.73989331,115.867606,99.999
23.5,28.73989049,115.8675975,99.999
23.6,28.73988763,115.8675891,99.999
23.7,28.7398847,115.8675806,99.999
23.8,28.73988172,115.8675722,99.999
23.9,28.73987868,115.8675639,99.999
24,28.73987558,115.8675555,99.998
24.1,28.73987243,115.8675472,99.999
24.2,28.73986922,115.8675389,99.999
24.3,28.73986595,115.8675307,99.999
24.4,28.73986263,115.8675225,99.999
24.5,28.73985925,115.8675143,99.999
24.6,28.73985581,115.8675061,99.999
24.7,28.73985232,115.867498,99.999
24.8,28.73984877,115.8674899,99.999
24.9,28.73984517,115.8674819,99.999
25,28.73984152,115.8674739,99.999
25.1,28.73983781,115.8674659,99.999
25.2,28.73983404,115.867458,99.999
25.3,28.73983022,115.8674501,99.999
25.4,28.73982635,115.8674423,99.999
25.5,28.73982243,115.8674345,99.999
25.6,28.73981844,115.8674267,99.999
25.7,28.73981441,115.867419,99.999
25.8,28.73981033,115.8674113,99.999
25.9,28.73980619,115.8674037,99.999
26,28.739802,115.8673961,99.999
26.1,28.73979775,115.8673885,99.999
26.2,28.73979347,115.867381,99.999
26.3,28.73978912,115.8673735,99.999
26.4,28.73978472,115.8673661,99.999
26.5,28.73978028,115.8673587,99.999
26.6,28.73977578,115.8673514,99.999
26.7,28.73977124,115.8673441,99.998
26.8,28.73976664,115.8673368,99.998
26.9,28.739762,115.8673296,99.999
27,28.7397573,115.8673225,99.999
27.1,28.73975256,115.8673154,99.999
27.2,28.73974777,115.8673083,99.999
27.3,28.73974293,115.8673013,99.999
27.4,28.73973805,115.8672944,99.999
27.5,28.73973311,115.8672875,99.999
27.6,28.73972813,115.8672806,99.999
27.7,28.7397231,115.8672738,99.999
27.8,28.73971803,115.867267,99.999
27.9,28.73971291,115.8672603,99.999
28,28.73970774,115.8672537,99.999
28.1,28.73970253,115.8672471,99.999
28.2,28.73969728,115.8672405,99.999
28.3,28.73969197,115.8672341,99.999
28.4,28.73968663,115.8672276,99.999
28.5,28.73968124,115.8672212,99.999
28.6,28.73967581,115.8672149,99.999
28.7,28.73967033,115.8672086,99.999
28.8,28.73966482,115.8672024,99.999
28.9,28.73965926,115.8671963,99.999
29,28.73965365,115.8671902,99.999
29.1,28.73964801,115.8671841,99.999
29.2,28.73964233,115.8671781,99.999
29.3,28.73963661,115.8671722,99.999
29.4,28.73963084,115.8671663,99.999
29.5,28.73962504,115.8671605,99.999
29.6,28.73961919,115.8671548,99.999
29.7,28.7396133,115.8671491,99.999
29.8,28.73960738,115.8671434,99.999
29.9,28.73960142,115.8671379,99.999
30,28.73959542,115.8671324,99.999
30.1,28.73958939,115.8671269,99.999
30.2,28.73958331,115.8671215,99.999
30.3,28.7395772,115.8671162,99.999
30.4,28.73957106,115.8671109,99.999
30.5,28.73956488,115.8671057,99.999
30.6,28.73955866,115.8671006,99.999
30.7,28.7395524,115.8670955,99.999
30.8,28.73954612,115.8670905,99.999
30.9,28.7395398,115.8670856,100
31,28.73953345,115.8670807,99.998
31.1,28.73952705,115.8670759,99.999
31.2,28.73952064,115.8670711,99.999
31.3,28.73951419,115.8670664,99.999
31.4,28.7395077,115.8670618,99.999
31.5,28.73950119,115.8670572,99.999
31.6,28.73949464,115.8670527,99.998
31.7,28.73948806,115.8670483,99.998
31.8,28.73948145,115.867044,99.999
31.9,28.73947482,115.8670397,99.999
32,28.73946816,115.8670354,99.999
32.1,28.73946146,115.8670313,99.999
32.2,28.73945474,115.8670272,99.999
32.3,28.73944799,115.8670232,99.999
32.4,28.73944122,115.8670192,99.999
32.5,28.7394344,115.8670154,99.999
32.6,28.73942758,115.8670115,99.999
32.7,28.73942072,115.8670078,99.999
32.8,28.73941385,115.8670041,99.999
32.9,28.73940693,115.8670005,99.999
33,28.7394,115.866997,99.998
33.1,28.73939305,115.8669935,99.999
33.2,28.73938607,115.8669901,99.999
33.3,28.73937907,115.8669868,99.999
33.4,28.73937205,115.8669836,99.998
33.5,28.739365,115.8669804,99.999
33.6,28.73935794,115.8669773,99.999
33.7,28.73935085,115.8669743,99.999
33.8,28.73934374,115.8669713,99.999
33.9,28.73933661,115.8669684,99.999
34,28.73932946,115.8669656,99.999
34.1,28.7393223,115.8669629,99.999
34.2,28.73931511,115.8669602,99.999
34.3,28.73930791,115.8669576,99.999
34.4,28.73930069,115.8669551,99.999
34.5,28.73929345,115.8669526,99.999
34.6,28.7392862,115.8669503,99.999
34.7,28.73927893,115.866948,99.999
34.8,28.73927165,115.8669457,99.999
34.9,28.73926435,115.8669436,99.999
35,28.73925703,115.8669415,99.999
35.1,28.7392497,115.8669395,99.999
35.2,28.73924236,115.8669376,99.999
35.3,28.739235,115.8669357,99.999
35.4,28.73922764,115.8669339,99.999
35.5,28.73922026,115.8669322,99.999
35.6,28.73921287,115.8669306,99.999
35.7,28.73920546,115.866929,99.999
35.8,28.73919805,115.8669275,99.999
35.9,28.73919063,115.8669261,99.999
36,28.7391832,115.8669248,99.999
36.1,28.73917576,115.8669236,99.999
36.2,28.73916831,115.8669224,99.999
36.3,28.73916086,115.8669213,99.999
36.4,28.73915339,115.8669202,99.999
36.5,28.73914592,115.8669193,99.999
36.6,28.73913844,115.8669184,99.999
36.7,28.73913096,115.8669176,99.999
36.8,28.73912347,115.8669169,99.999
36.9,28.73911598,115.8669162,99.999
37,28.73910848,115.8669157,99.999
37.1,28.73910098,115.8669152,99.999
37.2,28.73909348,115.8669148,99.999
37.3,28.73908597,115.8669144,99.998
37.4,28.73907847,115.8669141,99.998
37.5,28.73907095,115.866914,99.999
37.6,28.73906344,115.8669138,100
37.7,28.73905593,115.8669138,99.998
37.8,28.73904842,115.8669138,99.999
37.9,28.73904091,115.866914,99.999
38,28.73903341,115.8669142,99.999
38.1,28.7390259,115.8669144,99.999
38.2,28.73901839,115.8669148,99.999
38.3,28.73901089,115.8669152,99.999
38.4,28.73900339,115.8669157,99.999
38.5,28.73899589,115.8669163,99.999
38.6,28.7389884,115.8669169,99.999
38.7,28.73898091,115.8669176,99.999
38.8,28.73897343,115.8669184,99.999
38.9,28.73896595,115.8669193,99.999
39,28.73895848,115.8669203,99.999
39.1,28.73895102,115.8669213,99.999
39.2,28.73894356,115.8669224,99.999
39.3,28.73893611,115.8669236,99.998
39.4,28.73892867,115.8669248,99.999
39.5,28.73892124,115.8669262,99.999
39.6,28.73891382,115.8669276,99.999
39.7,28.73890641,115.8669291,99.999
39.8,28.738899,115.8669306,99.999
39.9,28.73889162,115.8669322,99.999
40,28.73888424,115.866934,99.999
40.1,28.73887687,115.8669357,99.999
40.2,28.73886951,115.8669376,99.999
40.3,28.73886217,115.8669395,99.999
40.4,28.73885484,115.8669415,99.999
40.5,28.73884753,115.8669436,99.999
40.6,28.73884023,115.8669458,99.999
40.7,28.73883295,115.866948,99.999
40.8,28.73882568,115.8669503,99.999
40.9,28.73881842,115.8669527,99.999
41,28.73881119,115.8669551,99.999
41.1,28.73880397,115.8669577,99.999
41.2,28.73879676,115.8669603,99.998
41.3,28.73878957,115.8669629,99.999
41.4,28.73878241,115.8669657,99.999
41.5,28.73877526,115.8669685,99.999
41.6,28.73876813,115.8669714,99.998
41.7,28.73876103,115.8669743,99.999
41.8,28.73875394,115.8669774,99.999
41.9,28.73874688,115.8669805,99.999
42,28.73873983,115.8669836,99.999
42.1,28.73873281,115.8669869,99.998
42.2,28.73872581,115.8669902,99.999
42.3,28.73871883,115.8669936,99.998
42.4,28.73871188,115.8669971,99.999
42.5,28.73870495,115.8670006,99.999
42.6,28.73869804,115.8670042,99.999
42.7,28.73869116,115.8670079,99.998
42.8,28.7386843,115.8670116,99.999
42.9,28.73867748,115.8670154,99.999
43,28.73867067,115.8670193,99.998
43.1,28.73866389,115.8670233,99.999
43.2,28.73865715,115.8670273,99.999
43.3,28.73865042,115.8670314,99.999
43.4,28.73864373,115.8670355,99.998
43.5,28.73863706,115.8670398,99.999
43.6,28.73863043,115.867044,99.999
43.7,28.73862383,115.8670484,99.999
43.8,28.73861724,115.8670528,99.999
43.9,28.7386107,115.8670573,99.999
44,28.73860419,115.8670619,99.998
44.1,28.7385977,115.8670665,99.999
44.2,28.73859126,115.8670712,99.999
44.3,28.73858483,115.8670759,99.999
44.4,28.73857845,115.8670808,99.999
44.5,28.73857209,115.8670856,99.999
44.6,28.73856577,115.8670906,100
44.7,28.73855949,115.8670956,99.998
44.8,28.73855323,115.8671007,99.999
44.9,28.73854702,115.8671058,99.999
45,28.73854084,115.867111,99.999
45.1,28.73853469,115.8671163,99.999
45.2,28.73852858,115.8671216,99.999
45.3,28.73852251,115.867127,99.999
45.4,28.73851648,115.8671325,99.999
45.5,28.73851048,115.867138,99.999
45.6,28.73850451,115.8671436,99.999
45.7,28.7384986,115.8671492,99.999
45.8,28.73849271,115.8671549,99.999
45.9,28.73848687,115.8671606,99.999
46,28.73848107,115.8671665,99.998
46.1,28.7384753,115.8671723,99.999
46.2,28.73846957,115.8671783,99.999
46.3,28.73846389,115.8671842,99.999
46.4,28.73845825,115.8671903,99.999
46.5,28.73845265,115.8671964,99.998
46.6,28.73844709,115.8672026,99.999
46.7,28.73844158,115.8672088,99.998
46.8,28.7384361,115.867215,99.999
46.9,28.73843067,115.8672214,99.999
47,28.73842528,115.8672277,99.999
47.1,28.73841994,115.8672342,99.999
47.2,28.73841464,115.8672407,99.998
47.3,28.73840938,115.8672472,99.998
47.4,28.73840417,115.8672538,99.999
47.5,28.73839901,115.8672605,99.999
47.6,28.73839389,115.8672672,99.999
47.7,28.73838881,115.8672739,99.999
47.8,28.73838379,115.8672807,99.999
47.9,28.73837881,115.8672876,99.998
48,28.73837388,115.8672945,99.999
48.1,28.73836899,115.8673014,100
48.2,28.73836415,115.8673085,99.999
48.3,28.73835936,115.8673155,99.999
48.4,28.73835462,115.8673226,99.999
48.5,28.73834993,115.8673298,99.999
48.6,28.73834528,115.867337,99.999
48.7,28.73834069,115.8673442,99.999
48.8,28.73833614,115.8673515,99.998
48.9,28.73833165,115.8673588,99.999
49,28.73832721,115.8673662,99.999
49.1,28.73832281,115.8673736,99.999
49.2,28.73831847,115.8673811,99.999
49.3,28.73831418,115.8673886,99.999
49.4,28.73830994,115.8673962,99.999
49.5,28.73830575,115.8674038,99.999
49.6,28.73830161,115.8674114,99.998
49.7,28.73829753,115.8674191,99.999
49.8,28.73829349,115.8674269,99.999
49.9,28.73828952,115.8674346,99.998
50,28.7382856,115.8674424,99.999
50.1,28.73828172,115.8674503,99.999
50.2,28.7382779,115.8674582,99.999
50.3,28.73827414,115.8674661,99.999
50.4,28.73827043,115.8674741,99.999
50.5,28.73826677,115.8674821,99.999
50.6,28.73826318,115.8674901,99.999
50.7,28.73825963,115.8674982,100
50.8,28.73825614,115.8675063,99.999
50.9,28.73825271,115.8675144,99.999
51,28.73824933,115.8675226,99.999
51.1,28.738246,115.8675308,100
51.2,28.73824274,115.8675391,99.999
51.3,28.73823953,115.8675473,99.999
51.4,28.73823637,115.8675557,99.999
51.5,28.73823328,115.867564,99.999
51.6,28.73823024,115.8675724,99.999
51.7,28.73822726,115.8675808,99.999
51.8,28.73822434,115.8675892,99.999
51.9,28.73822146,115.8675977,99.999
52,28.73821866,115.8676062,99.999
52.1,28.73821591,115.8676147,99.999
52.2,28.73821321,115.8676233,99.999
52.3,28.73821058,115.8676318,99.999
52.4,28.738208,115.8676404,99.999
52.5,28.73820549,115.8676491,99.999
52.6,28.73820304,115.8676577,99.999
52.7,28.73820064,115.8676664,99.999
52.8,28.7381983,115.8676751,99.999
52.9,28.73819602,115.8676838,99.999
53,28.7381938,115.8676926,99.998
53.1,28.73819164,115.8677014,99.999
53.2,28.73818955,115.8677102,99.999
53.3,28.7381875,115.867719,99.999
53.4,28.73818553,115.8677278,99.999
53.5,28.73818361,115.8677367,99.998
53.6,28.73818175,115.8677455,99.999
53.7,28.73817995,115.8677544,99.999
53.8,28.73817822,115.8677633,99.999
53.9,28.73817654,115.8677723,99.999
54,28.73817493,115.8677812,99.999
54.1,28.73817337,115.8677902,99.999
54.2,28.73817189,115.8677992,99.998
54.3,28.73817046,115.8678081,99.999
54.4,28.73816909,115.8678172,99.999
54.5,28.73816778,115.8678262,99.999
54.6,28.73816654,115.8678352,99.999
54.7,28.73816535,115.8678443,99.998
54.8,28.73816423,115.8678533,99.999
54.9,28.73816317,115.8678624,100
55,28.73816217,115.8678714,99.998
55.1,28.73816124,115.8678805,99.999
55.2,28.73816037,115.8678896,99.999
55.3,28.73815955,115.8678987,99.999
55.4,28.7381588,115.8679079,99.999
55.5,28.73815812,115.867917,99.999
55.6,28.7381575,115.8679261,99.999
55.7,28.73815693,115.8679352,99.999
55.8,28.73815643,115.8679444,99.998
55.9,28.738156,115.8679535,99.999
56,28.73815562,115.8679627,99.999
56.1,28.73815531,115.8679718,99.999
56.2,28.73815506,115.867981,99.999
56.3,28.73815487,115.8679901,99.999
56.4,28.73815475,115.8679993,99.999
56.5,28.73815468,115.8680084,99.999
56.6,28.73815468,115.8680176,99.999
56.7,28.73815475,115.8680268,99.999
56.8,28.73815487,115.8680359,99.998
56.9,28.73815507,115.8680451,99.999
57,28.73815531,115.8680542,99.999
57.1,28.73815563,115.8680634,100
57.2,28.73815601,115.8680725,99.999
57.3,28.73815644,115.8680817,99.999
57.4,28.73815695,115.8680908,99.998
57.5,28.73815751,115.8680999,99.999
57.6,28.73815814,115.8681091,99.999
57.7,28.73815882,115.8681182,99.999
57.8,28.73815957,115.8681273,99.999
57.9,28.73816039,115.8681364,99.999
58,28.73816126,115.8681455,99.999
58.1,28.7381622,115.8681546,99.999
58.2,28.7381632,115.8681637,99.999
58.3,28.73816426,115.8681727,99.999
58.4,28.73816538,115.8681818,99.999
58.5,28.73816657,115.8681908,100
58.6,28.73816781,115.8681999,99.999
58.7,28.73816912,115.8682089,99.999
58.8,28.73817049,115.8682179,99.999
58.9,28.73817193,115.8682269,99.999
59,28.73817342,115.8682359,99.999
59.1,28.73817497,115.8682448,99.999
59.2,28.73817659,115.8682538,99.999
59.3,28.73817827,115.8682627,99.999
59.4,28.73818,115.8682716,99.999
59.5,28.7381818,115.8682805,99.999
59.6,28.73818366,115.8682894,99.999
59.7,28.73818558,115.8682982,100
59.8,28.73818756,115.8683071,99.999
59.9,28.7381896,115.8683159,99.999
60,28.7381917,115.8683247,99.999
60.1,28.73819386,115.8683334,99.999
60.2,28.73819608,115.8683422,99.999
60.3,28.73819836,115.8683509,99.998
60.4,28.7382007,115.8683596,99.999
60.5,28.73820311,115.8683683,99.999
60.6,28.73820556,115.868377,99.999
60.7,28.73820808,115.8683856,99.998
60.8,28.73821066,115.8683942,99.999
60.9,28.73821329,115.8684028,99.999
61,28.73821598,115.8684113,99.999
61.1,28.73821873,115.8684198,99.999
61.2,28.73822154,115.8684283,99.999
61.3,28.73822441,115.8684368,99.999
61.4,28.73822734,115.8684452,99.999
61.5,28.73823032,115.8684536,99.999
61.6,28.73823336,115.868462,99.999
61.7,28.73823646,115.8684703,99.999
61.8,28.73823962,115.8684787,99.999
61.9,28.73824283,115.8684869,99.999
62,28.7382461,115.8684952,99.999
62.1,28.73824942,115.8685034,99.999
62.2,28.7382528,115.8685116,99.999
62.3,28.73825623,115.8685197,99.998
62.4,28.73825972,115.8685278,99.999
62.5,28.73826327,115.8685359,99.999
62.6,28.73826687,115.8685439,99.999
62.7,28.73827053,115.868552,99.999
62.8,28.73827424,115.8685599,99.999
62.9,28.738278,115.8685678,99.998
63,28.73828182,115.8685757,99.999
63.1,28.7382857,115.8685836,99.999
63.2,28.73828963,115.8685914,99.999
63.3,28.7382936,115.8685992,99.999
63.4,28.73829763,115.8686069,99.999
63.5,28.73830172,115.8686146,99.999
63.6,28.73830586,115.8686222,99.999
63.7,28.73831005,115.8686298,99.999
63.8,28.73831429,115.8686374,99.999
63.9,28.73831858,115.8686449,99.999
64,28.73832292,115.8686524,99.999
64.1,28.73832732,115.8686598,99.999
64.2,28.73833177,115.8686672,99.999
64.3,28.73833626,115.8686745,99.998
64.4,28.73834081,115.8686818,99.998
64.5,28.73834541,115.868689,99.998
64.6,28.73835005,115.8686962,99.999
64.7,28.73835474,115.8687034,99.999
64.8,28.73835949,115.8687105,99.999
64.9,28.73836428,115.8687175,99.999
65,28.73836912,115.8687245,99.999
65.1,28.73837401,115.8687315,99.999
65.2,28.73837894,115.8687384,99.999
65.3,28.73838392,115.8687453,99.999
65.4,28.73838896,115.8687521,99.999
65.5,28.73839402,115.8687588,99.999
65.6,28.73839915,115.8687655,99.999
65.7,28.73840431,115.8687722,99.999
65.8,28.73840952,115.8687788,99.999
65.9,28.73841478,115.8687853,99.999
66,28.73842008,115.8687918,99.999
66.1,28.73842542,115.8687982,99.999
66.2,28.73843081,115.8688046,99.998
66.3,28.73843624,115.8688109,99.999
66.4,28.73844172,115.8688172,99.999
66.5,28.73844724,115.8688234,99.999
66.6,28.7384528,115.8688296,99.999
66.7,28.7384584,115.8688357,99.998
66.8,28.73846404,115.8688417,99.999
66.9,28.73846973,115.8688477,99.999
67,28.73847546,115.8688536,99.999
67.1,28.73848122,115.8688595,99.999
67.2,28.73848702,115.8688653,99.999
67.3,28.73849287,115.8688711,99.999
67.4,28.73849875,115.8688768,99.999
67.5,28.73850468,115.8688824,99.999
67.6,28.73851064,115.868888,99.999
67.7,28.73851664,115.8688935,99.999
67.8,28.73852267,115.8688989,99.999
67.9,28.73852874,115.8689043,99.999
68,28.73853485,115.8689096,99.999
68.1,28.738541,115.8689149,99.999
68.2,28.73854719,115.8689201,99.999
68.3,28.7385534,115.8689252,99.999
68.4,28.73855966,115.8689303,99.999
68.5,28.73856594,115.8689353,99.999
68.6,28.73857226,115.8689403,99.998
68.7,28.73857862,115.8689452,99.998
68.8,28.738585,115.86895,99.999
68.9,28.73859142,115.8689547,99.999
69,28.73859788,115.8689594,99.999
69.1,28.73860436,115.868964,99.999
69.2,28.73861088,115.8689686,99.999
69.3,28.73861742,115.8689731,99.999
69.4,28.738624,115.8689775,99.999
69.5,28.7386306,115.8689819,99.999
69.6,28.73863724,115.8689862,99.999
69.7,28.73864391,115.8689904,99.998
69.8,28.7386506,115.8689945,99.999
69.9,28.73865732,115.8689986,99.999
70,28.73866408,115.8690026,99.999
70.1,28.73867085,115.8690066,99.999
70.2,28.73867766,115.8690105,99.999
70.3,28.73868449,115.8690143,100
70.4,28.73869135,115.869018,99.999
70.5,28.73869822,115.8690217,99.999
70.6,28.73870513,115.8690253,99.999
70.7,28.73871206,115.8690288,99.998
70.8,28.73871902,115.8690323,99.999
70.9,28.73872599,115.8690357,99.999
71,28.73873299,115.869039,99.999
71.1,28.73874002,115.8690422,99.999
